MainID,CrossStreetMainID,Street,from,to,District,StartTime,EndTime,Side,Miles,oneway,week1,week2,week3,week4,week5,EveryDay,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Yearround
1881,2415,Mt Vernon St,Joy St,Charles St,1H,08:00:00.0000000,12:00:00.0000000,Even,0.2708,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
1882,2926,Mt Vernon St,River St,Dead End,1H,08:00:00.0000000,12:00:00.0000000,Odd,0.1032,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False
1883,2925,Mt Vernon St,River St,Dead End,1H,08:00:00.0000000,12:00:00.0000000,Even,0.1032,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
1884,298,Nira Ave,Day St,Grotto Glen Rd,2,12:00:00.0000000,16:00:00.0000000,Even,0.1233,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
1885,919,Mt Vernon St,Dead End,Lowney Way,1C,12:00:00.0000000,16:00:00.0000000,Even,0.1309,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
1886,2084,Mt Vernon St,Dead End,Lowney Way,1C,12:00:00.0000000,16:00:00.0000000,Odd,0.1309,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1887,1036,Mulvey St,Walk Hill St,Mattapan St,7,08:00:00.0000000,12:00:00.0000000,Even,0.0517,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
1888,2138,Mulvey St,Walk Hill St,Mattapan St,7,08:00:00.0000000,12:00:00.0000000,Odd,0.0517,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
1889,1518,Munroe St,Humboldt Ave,Walnut Ave,10R,12:00:00.0000000,16:00:00.0000000,Even,0.2161,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
1890,2295,Munroe St,Humboldt Ave,Walnut Ave,10R,12:00:00.0000000,16:00:00.0000000,Odd,0.2161,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
1891,487,Murray Hill Rd,Washington St,Florence St,2,08:00:00.0000000,12:00:00.0000000,Even,0.1551,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
1892,1874,Murray Hill Rd,Washington St,Florence St,2,08:00:00.0000000,12:00:00.0000000,Odd,0.1551,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
1893,802,Mystic St,Bunker Hill St,Medford St,1C,08:00:00.0000000,12:00:00.0000000,Even,0.1347,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
1894,2049,Mystic St,Bunker Hill St,Medford St,1C,08:00:00.0000000,12:00:00.0000000,Odd,0.1347,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
1895,1636,N St,East Broadway,Columbia Rd,5,09:00:00.0000000,13:00:00.0000000,Even,0.3341,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
1896,2309,N St,East Broadway,Columbia Rd,5,09:00:00.0000000,13:00:00.0000000,Odd,0.3341,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1897,458,Sherman St,Rockland St,Dale St,10R,12:00:00.0000000,16:00:00.0000000,Odd,0.0873,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
1898,456,Laurel St,Catawba St,Humboldt Ave,10R,12:00:00.0000000,16:00:00.0000000,Even,0.0655,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
1899,1800,Nira Ave,Day St,Grotto Glen Rd,2,12:00:00.0000000,16:00:00.0000000,Odd,0.1233,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
1900,1240,Hillsboro Rd,Wellington Hill St,Ormond St,7,08:00:00.0000000,12:00:00.0000000,Odd,0.1231,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
1901,635,Patterson Way,Old Colony Ave,East Eighth St,5,13:00:00.0000000,17:00:00.0000000,Odd,0.1881,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
1902,1606,Patterson Way,Old Colony Ave,East Eighth St,5,13:00:00.0000000,17:00:00.0000000,Even,0.1881,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
1904,2532,Peter Parley Rd,Washington St,Sigourney St,2,08:00:00.0000000,12:00:00.0000000,Odd,0.2602,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
1905,1250,Perrin St,Moreland St,Waverly St,10R,08:00:00.0000000,12:00:00.0000000,Odd,0.2116,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
1906,2297,Pearl St,Bunker Hill St,Medford St,1C,08:00:00.0000000,12:00:00.0000000,Odd,0.1326,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
1907,2425,Northampton St,Albany St,Dead End,1S,08:00:00.0000000,12:00:00.0000000,Odd,0.7008,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False
1908,1305,Normandy St,Lawrence Ave,Geneva Ave,3,12:00:00.0000000,16:00:00.0000000,Even,0.3420,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
1909,692,Pearl St,Dorchester Ave,Pleasant St,3,12:00:00.0000000,16:00:00.0000000,Even,0.1604,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False
1910,191,Normandy St,Lawrence Ave,Geneva Ave,3,12:00:00.0000000,16:00:00.0000000,Odd,0.3420,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
1911,1051,Paxton St,Blue Hill Ave,Harvard St,7,12:00:00.0000000,16:00:00.0000000,Odd,0.0555,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
1912,2426,Northampton St,Albany St,Dead End,1S,08:00:00.0000000,12:00:00.0000000,Even,0.7008,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
1913,2648,North Washington St,Causeway St,Constitution Rd,1C,00:01:00.0000000,07:00:00.0000000,Bridge,0.2996,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1914,2816,Newbury St,Kenmore St,Brookline Ave,10F,00:01:00.0000000,07:00:00.0000000,,0.1313,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1915,951,Pleasant St,Main St,Monument Sq,1C,08:00:00.0000000,12:00:00.0000000,Even,0.1532,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
1916,870,Pinckney St,Charles St,David G Mugar Way,1H,08:00:00.0000000,12:00:00.0000000,Odd,0.0814,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False
1917,4,Prince St,Hanover St,Commercial St,1N,08:00:00.0000000,12:00:00.0000000,Odd,0.2964,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
1918,1315,Pratt St,Linden St,Ashford St,4,08:00:00.0000000,12:00:00.0000000,Even,0.2138,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
1919,380,Pratt St,Linden St,Ashford St,4,08:00:00.0000000,12:00:00.0000000,Odd,0.2138,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
1920,983,Phillips St,Irving St,West Cedar St,1H,08:00:00.0000000,12:00:00.0000000,Odd,0.1884,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False
1921,1303,Perth St,Fayston St,Quincy St,3,12:00:00.0000000,16:00:00.0000000,Even,0.0487,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
1922,2769,North Washington St,New Chardon St,Causeway St,1N,00:01:00.0000000,07:00:00.0000000,Even Side Median,0.2390,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1923,2232,New England Ave,Talbot Ave,Norfolk St,7,08:00:00.0000000,12:00:00.0000000,Odd,0.2737,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
1924,2771,North Washington St,New Chardon St,Causeway St,1N,00:01:00.0000000,07:00:00.0000000,,0.2390,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1925,3,North Bennet St,Hanover St,Salem St,1N,08:00:00.0000000,12:00:00.0000000,Even,0.1116,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
1926,1682,North Bennet St,Hanover St,Salem St,1N,08:00:00.0000000,12:00:00.0000000,Odd,0.1116,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
1927,2682,North Grove St,Cambridge St,Dead End,1W,00:01:00.0000000,07:00:00.0000000,,0.0928,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1928,1979,Pearl St,Dorchester Ave,Pleasant St,3,12:00:00.0000000,16:00:00.0000000,Odd,0.1604,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
1929,15,North Margin St,Stillman St,Endicott St,1N,12:00:00.0000000,16:00:00.0000000,Even,0.1585,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
1930,1573,Pearl St,High St,Bunker Hill St,1C,08:00:00.0000000,12:00:00.0000000,Even,0.1515,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
1931,1690,North Margin St,Stillman St,Endicott St,1N,12:00:00.0000000,16:00:00.0000000,Odd,0.1585,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
1932,2734,Pearl St,Congress St,Purchase St,1F,00:01:00.0000000,07:00:00.0000000,Even,0.2597,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
1933,2725,North St,Congress St,Blackstone St,1F,00:01:00.0000000,07:00:00.0000000,,0.1119,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
1934,13,North St,North Sq,Commercial St,1N,12:00:00.0000000,16:00:00.0000000,Even,0.2705,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
1935,2869,Plympton St,Harrison Ave,Albany St,1S,08:00:00.0000000,12:00:00.0000000,Even,0.1576,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
1936,2868,Plympton St,Harrison Ave,Albany St,1S,12:00:00.0000000,16:00:00.0000000,Odd,0.1576,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False
1937,2283,Princeton St,Meridian St,Eagle Sq,9,12:00:00.0000000,16:00:00.0000000,Odd,0.7292,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1938,1251,Princeton St,Meridian St,Eagle Sq,9,12:00:00.0000000,16:00:00.0000000,Even,0.7292,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
1939,2076,Peterborough St,Park Dr,Park Dr,10F,12:00:00.0000000,16:00:00.0000000,Odd,0.3881,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1940,787,Phipps St,Main St,Lawrence St,1C,12:00:00.0000000,16:00:00.0000000,Even,0.0417,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
1941,1688,North St,North Sq,Commercial St,1N,12:00:00.0000000,16:00:00.0000000,Odd,0.2705,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
1942,1577,North St,Cross St,Richmond St,1N,08:00:00.0000000,12:00:00.0000000,Even,0.0729,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
1943,2301,North St,Cross St,Richmond St,1N,08:00:00.0000000,12:00:00.0000000,Odd,0.0729,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
1944,163,Norton St,Richfield St,Bowdoin St,3,12:00:00.0000000,16:00:00.0000000,Even,0.1699,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
1945,1025,Pembroke St,Tremont St,Columbus Ave,1S,08:00:00.0000000,12:00:00.0000000,Even,0.1742,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
1946,2134,Pembroke St,Tremont St,Columbus Ave,1S,08:00:00.0000000,12:00:00.0000000,Odd,0.1742,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False
1947,1082,Penhallow St,Melville Ave,Mather St,7,12:00:00.0000000,16:00:00.0000000,Even,0.0648,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
1948,1723,Norton St,Richfield St,Bowdoin St,3,12:00:00.0000000,16:00:00.0000000,Odd,0.1699,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
1949,557,Norton St,Bowdoin St,Speedwell St,3,08:00:00.0000000,12:00:00.0000000,Even,0.1057,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
1950,2073,Newbury St,Charlesgate West,Brookline Ave,10F,12:00:00.0000000,16:00:00.0000000,Odd,0.2383,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1951,2169,Penhallow St,Melville Ave,Mather St,7,12:00:00.0000000,16:00:00.0000000,Odd,0.0648,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1952,1314,Penniman Rd,Braintree St,Hano St,4,08:00:00.0000000,12:00:00.0000000,Even,0.1250,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
1953,1926,Norton St,Bowdoin St,Speedwell St,3,12:00:00.0000000,16:00:00.0000000,Odd,0.1057,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1954,213,Norway St,Edgerly Rd,Hemenway St,10F,12:00:00.0000000,16:00:00.0000000,Even,0.0991,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
1955,387,Penniman Rd,Braintree St,Hano St,4,08:00:00.0000000,12:00:00.0000000,Odd,0.1250,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
1956,1753,Norway St,Edgerly Rd,Hemenway St,10F,12:00:00.0000000,16:00:00.0000000,Odd,0.0991,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1957,1478,Norwell St,Park St,Talbot Ave,7,12:00:00.0000000,16:00:00.0000000,Even,0.1915,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
1958,1109,Norwell St,Park St,Talbot Ave,7,12:00:00.0000000,16:00:00.0000000,Odd,0.1915,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1959,664,Chester Park,Tremont St,Shawmut Ave,1S,12:00:00.0000000,16:00:00.0000000,Even,0.1797,False,True,True,True,True,True,False,False,False,False,True,False,False,False,False
1960,846,Niles St,Parsons St,Dead End,4,12:00:00.0000000,16:00:00.0000000,Even,0.0538,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
1961,41,Nottingham St,Bowdoin Ave,Bullard St,3,12:00:00.0000000,16:00:00.0000000,Even,0.1301,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
1962,1697,Nottingham St,Bowdoin Ave,Bullard St,3,12:00:00.0000000,16:00:00.0000000,Odd,0.1301,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1963,2723,Nashua St,Charles St,Cotting St,1W,00:01:00.0000000,07:00:00.0000000,,0.3629,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1964,1637,O St,East Broadway,Columbia Rd,5,09:00:00.0000000,13:00:00.0000000,Even,0.2699,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
1965,1820,Paul Gore St,Centre St,Lamartine St,2,08:00:00.0000000,12:00:00.0000000,Odd,0.3795,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
1966,2310,O St,East Broadway,Columbia Rd,5,09:00:00.0000000,13:00:00.0000000,Odd,0.2699,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1967,1013,O St,East First St,East Broadway,5,13:00:00.0000000,17:00:00.0000000,Odd,0.1741,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
1968,988,O St,East First St,East Broadway,5,13:00:00.0000000,17:00:00.0000000,Even,0.1741,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
1969,866,Oak Square Ave,Washington St,Faneuil St,4,08:00:00.0000000,12:00:00.0000000,Even,0.1894,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
1970,927,Prospect St,Lowney Way,Tremont St,1C,12:00:00.0000000,16:00:00.0000000,Odd,0.1223,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1971,1135,Paula Rd,Clearwater Dr,Dead End,7,12:00:00.0000000,16:00:00.0000000,Odd,0.0405,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
1972,2878,Preble St,Dorchester Ave,Old Colony Ave,5,09:00:00.0000000,13:00:00.0000000,Odd,0.2248,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
1973,2465,Pompeii St,Massachusetts Ave,Allerton St,10R,12:00:00.0000000,16:00:00.0000000,Odd,0.0992,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
1974,2067,Oak Square Ave,Washington St,Faneuil St,4,08:00:00.0000000,12:00:00.0000000,Odd,0.1894,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
1975,2728,Oak St,Washington St,Tyler St,1T,00:01:00.0000000,07:00:00.0000000,,0.1146,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
1976,1079,Nixon St,Centre St,Mather St,7,12:00:00.0000000,16:00:00.0000000,Odd,0.1328,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1977,1486,Nixon St,Centre St,Mather St,7,12:00:00.0000000,16:00:00.0000000,Even,0.1328,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
1978,2533,Peter Parley Rd,Washington St,Sigourney St,2,08:00:00.0000000,12:00:00.0000000,Even,0.2602,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
1979,1167,Norfolk St,Talbot Ave,Crowell St,7,12:00:00.0000000,16:00:00.0000000,Odd,0.7254,False,True,True,True,True,True,False,False,False,False,True,False,False,False,False
1980,2727,Oak St,Washington St,Tyler St,1T,00:01:00.0000000,07:00:00.0000000,,0.1146,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
1981,1680,Oak St,Main St,Russell St,1C,12:00:00.0000000,16:00:00.0000000,Even,0.0866,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
1982,260,Oak St,Main St,Russell St,1C,12:00:00.0000000,16:00:00.0000000,Odd,0.0866,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
1983,1445,Oakhurst St,Boyden St,Lyford St,7,08:00:00.0000000,12:00:00.0000000,Even,0.1081,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
1984,61,Pequot St,Calumet St,Wait St,10M,12:00:00.0000000,16:00:00.0000000,Odd,0.0394,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
1985,890,Newbury St,Charlesgate West,Brookline Ave,10F,12:00:00.0000000,16:00:00.0000000,Even,0.2383,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
1986,1202,Oakhurst St,Boyden St,Lyford St,7,08:00:00.0000000,12:00:00.0000000,Odd,0.1081,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
1987,622,National St,East Fourth St,Thomas Park,5,13:00:00.0000000,17:00:00.0000000,Even,0.0983,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
1988,851,Oakland St,Washington St,Faneuil St,4,08:00:00.0000000,12:00:00.0000000,Even,0.3265,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
1989,2060,Oakland St,Washington St,Faneuil St,4,08:00:00.0000000,12:00:00.0000000,Odd,0.3265,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
1990,851,Oakland St,Washington St,South Hobbart St,4,08:00:00.0000000,12:00:00.0000000,Even,0.1271,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
1991,2060,Oakland St,Washington St,South Hobbart St,4,08:00:00.0000000,12:00:00.0000000,Odd,0.1271,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
1992,1386,Perrin St,Moreland St,Waverly St,10R,08:00:00.0000000,12:00:00.0000000,Even,0.2116,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
1993,347,Oakview Ter,Centre St,Dead End,2,08:00:00.0000000,12:00:00.0000000,Even,0.1699,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
1994,1817,Oakview Ter,Centre St,Dead End,2,08:00:00.0000000,12:00:00.0000000,Odd,0.1699,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
1995,2559,Oakwood St,Norfolk St,Torrey St,7,08:00:00.0000000,12:00:00.0000000,Odd,0.1259,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1996,2560,Oakwood St,Norfolk St,Torrey St,7,08:00:00.0000000,12:00:00.0000000,Even,0.1259,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
1997,2941,Old Colony Ave,Preble Street,Mt Vernon St,99,12:00:00.0000000,15:00:00.0000000,Outbound,0.6915,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
1998,2940,Old Colony Ave,Dorchester Ave,Columbia Rd,99,12:00:00.0000000,15:00:00.0000000,Even,0.6915,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1999,425,Old Colony Ave,Dorchester Ave,Preble St,99,13:00:00.0000000,17:00:00.0000000,Even,0.6258,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2000,632,Old Colony Ave,Dorchester Ave,Preble St,99,13:00:00.0000000,17:00:00.0000000,Odd,0.6258,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
2001,478,Old Colony Ter,Savin Hill Ave,Morrissey  William T Blvd,3,12:00:00.0000000,16:00:00.0000000,Odd,0.0551,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
2002,1284,Old Colony Ter,Savin Hill Ave,Morrissey  William T Blvd,3,12:00:00.0000000,16:00:00.0000000,Even,0.0551,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
2003,631,Old Harbor St,Dorchester St,Columbia Rd,5,13:00:00.0000000,17:00:00.0000000,Odd,0.3091,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
2004,1423,Porter St,Havre St,Chelsea St,9,08:00:00.0000000,12:00:00.0000000,Even,0.1352,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
2005,2349,Old Harbor St,Dorchester St,Columbia Rd,5,13:00:00.0000000,17:00:00.0000000,Even,0.3091,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
2006,1136,Old Morton St,Morton St,River St,7,12:00:00.0000000,16:00:00.0000000,Odd,0.2161,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
2007,2735,Pine St,Washington St,Harrison Ave,1T,00:01:00.0000000,07:00:00.0000000,,0.0809,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2008,2737,Providence St,Arlington St,Berkeley St,1B,00:01:00.0000000,07:00:00.0000000,,0.1294,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2009,1558,Prospect St,Lowney Way,Tremont St,1C,12:00:00.0000000,16:00:00.0000000,Even,0.1223,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
2010,1706,Priesing St,Mozart St,Chestnut Ave,2,12:00:00.0000000,16:00:00.0000000,Odd,0.1345,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
2011,2500,Paula Rd,Clearwater Dr,Dead End,7,12:00:00.0000000,16:00:00.0000000,Even,0.0405,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
2012,2879,Preble St,Dorchester Ave,Old Colony Ave,5,09:00:00.0000000,13:00:00.0000000,Even,0.2248,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
2013,989,N St,East Second St,East Broadway,5,13:00:00.0000000,17:00:00.0000000,Odd,0.1146,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
2014,2499,Old Morton St,Morton St,River St,7,12:00:00.0000000,16:00:00.0000000,Even,0.2161,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
2015,984,Pinckney St,Joy St,Charles St,1H,08:00:00.0000000,12:00:00.0000000,Odd,0.2894,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False
2016,2818,Newmarket Sq,Massachusetts Ave,Newmarket Sq,1S,00:01:00.0000000,07:00:00.0000000,,0.1468,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2017,940,Rutherford Ave,Union St,New Rutherford Ave,1C,08:00:00.0000000,12:00:00.0000000,Even,0.1598,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
2018,725,Newport St,Crescent Ave,Harborview St,3,08:00:00.0000000,12:00:00.0000000,Even,0.1280,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
2019,2099,Rutherford Ave,Union St,New Rutherford Ave,1C,08:00:00.0000000,12:00:00.0000000,Odd,0.1598,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2020,195,Oldfields Rd,Columbia Rd,Wilder St,3,12:00:00.0000000,16:00:00.0000000,Even,0.0987,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
2021,1743,Oldfields Rd,Columbia Rd,Wilder St,3,12:00:00.0000000,16:00:00.0000000,Odd,0.0987,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
2022,2730,Oliver St,Milk St,Purchase St,1F,00:01:00.0000000,07:00:00.0000000,,0.2055,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
2023,1292,Olney St,Bowdoin St,Rosseter St,3,12:00:00.0000000,16:00:00.0000000,Even,0.4057,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
2024,38,Olney St,Bowdoin St,Rosseter St,3,12:00:00.0000000,16:00:00.0000000,Odd,0.4057,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2025,2299,Pearl St,High St,Bunker Hill St,1C,08:00:00.0000000,12:00:00.0000000,Odd,0.1515,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
2026,217,Opera Pl,Huntington Ave,St Stephen St,10F,12:00:00.0000000,16:00:00.0000000,Even,0.0445,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
2027,465,Paulding St,Dale St,Dead End,10R,12:00:00.0000000,16:00:00.0000000,Even,0.0358,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
2028,1757,Opera Pl,Huntington Ave,St Stephen St,10F,12:00:00.0000000,16:00:00.0000000,Odd,0.0445,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2029,2392,Ophir St,Washington St,Brookside Ave,2,08:00:00.0000000,12:00:00.0000000,Odd,0.1098,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
2030,1349,Pequot St,Calumet St,Wait St,10M,12:00:00.0000000,16:00:00.0000000,Even,0.0394,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
2031,2393,Ophir St,Washington St,Brookside Ave,2,08:00:00.0000000,12:00:00.0000000,Even,0.1098,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
2034,495,Orchardfield St,Dorchester Ave,Freeport St,3,12:00:00.0000000,16:00:00.0000000,Even,0.1617,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
2035,1880,Orchardfield St,Dorchester Ave,Freeport St,3,12:00:00.0000000,16:00:00.0000000,Odd,0.1617,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
2036,953,Orkney Rd,Strathmore Rd,Sutherland Rd,4,08:00:00.0000000,12:00:00.0000000,Even,0.1631,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
2037,2109,Orkney Rd,Strathmore Rd,Sutherland Rd,4,08:00:00.0000000,12:00:00.0000000,Odd,0.1631,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2038,597,Orleans St,Marginal St,Maverick St,9,08:00:00.0000000,12:00:00.0000000,Odd,0.2076,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
2039,1413,Orleans St,Marginal St,Maverick St,9,08:00:00.0000000,12:00:00.0000000,Even,0.2076,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
2040,1417,Orleans St,Maverick St,Porter St,9,08:00:00.0000000,12:00:00.0000000,Even,0.2407,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
2041,1416,Orleans St,Maverick St,Porter St,9,08:00:00.0000000,12:00:00.0000000,Odd,0.2407,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
2042,1046,Ormond St,Wellington Hill St,Wellington Hill St,7,08:00:00.0000000,12:00:00.0000000,Even,0.3525,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
2043,1249,Parmenter St,Hanover St,Salem St,1N,08:00:00.0000000,12:00:00.0000000,Even,0.0593,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
2044,2144,Ormond St,Wellington Hill St,Wellington Hill St,7,08:00:00.0000000,12:00:00.0000000,Odd,0.3525,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
